gene_name	en_chr	en_start	en_end	tss_start	labels	ABC_score	strand	en_center	en_tss_center	distance
NUCB1	chr19	49399345	49399905	49403306	0	0.0191695306829742	+	49399625	-3681	3681
NUCB1	chr19	49401746	49402745	49403306	1	0.066038569988676	+	49402245	-1061	1061
NUCB1	chr19	49430065	49430565	49403306	0	0.00775280439076381	+	49430315	27009	27009
NUCB1	chr19	49436585	49437188	49403306	0	0.00924081363846964	+	49436886	33580	33580
NUCB1	chr19	49446285	49446805	49403306	0	0.0008061284927632009	+	49446545	43239	43239
NUCB1	chr19	49454265	49454865	49403306	0	0.0036530216158617897	+	49454565	51259	51259
NUCB1	chr19	49457745	49458366	49403306	0	0.00908025974465482	+	49458055	54749	54749
NUCB1	chr19	49465505	49466025	49403306	0	0.0131934367029869	+	49465765	62459	62459
NUCB1	chr19	49466965	49467465	49403306	0	0.0186627262310018	+	49467215	63909	63909
NUCB1	chr19	49467725	49468815	49403306	0	0.0307802538220343	+	49468270	64964	64964
NUCB1	chr19	49469005	49469505	49403306	0	0.0101870208007387	+	49469255	65949	65949
NUCB1	chr19	49470805	49471705	49403306	0	0.0149434424501449	+	49471255	67949	67949
NUCB1	chr19	49473045	49473565	49403306	0	0.00496976549252128	+	49473305	69999	69999
NUCB1	chr19	49474085	49474605	49403306	0	0.00304140521009027	+	49474345	71039	71039
NUCB1	chr19	49479345	49479885	49403306	0	0.00358842891067071	+	49479615	76309	76309
NUCB1	chr19	49482085	49482585	49403306	0	0.00210364048410838	+	49482335	79029	79029
NUCB1	chr19	49486785	49487285	49403306	0	0.000428566495167374	+	49487035	83729	83729
NUCB1	chr19	49495365	49495905	49403306	0	0.00171891306552667	+	49495635	92329	92329
NUCB1	chr19	49496360	49497345	49403306	0	0.0100014203196876	+	49496852	93546	93546
NUCB1	chr19	49520885	49521385	49403306	0	0.000541278516088789	+	49521135	117829	117829
NUCB1	chr19	49522305	49523045	49403306	0	0.00037706473446295896	+	49522675	119369	119369
PIM2	chrX	48797400	48798550	48776413	1	0.054096836259192004	-	48797975	21562	21562
PIM2	chrX	48798640	48799830	48776413	1	0.0568347833280138	-	48799235	22822	22822
PLP2	chrX	48897325	48897825	49028183	0	0.0115069292982171	+	48897575	-130608	130608
PLP2	chrX	48899145	48899645	49028183	0	0.00333813860764514	+	48899395	-128788	128788
PLP2	chrX	48899705	48900305	49028183	0	0.00227571073600268	+	48900005	-128178	128178
PLP2	chrX	48900793	48901425	49028183	0	0.00517083346118974	+	48901109	-127074	127074
PLP2	chrX	48904685	48905265	49028183	0	0.000850130646925437	+	48904975	-123208	123208
PLP2	chrX	48910725	48911745	49028183	0	0.00158144728146124	+	48911235	-116948	116948
PLP2	chrX	48917305	48917805	49028183	0	0.000304507813705565	+	48917555	-110628	110628
PLP2	chrX	48925945	48926445	49028183	0	0.000527163850859122	+	48926195	-101988	101988
PLP2	chrX	48937314	48937865	49028183	0	0.013313175996964	+	48937589	-90594	90594
PLP2	chrX	48939865	48940365	49028183	0	0.000421812131481571	+	48940115	-88068	88068
PLP2	chrX	48940985	48941505	49028183	0	0.000719087268070937	+	48941245	-86938	86938
PLP2	chrX	48956765	48957325	49028183	0	0.00674464848162062	+	48957045	-71138	71138
PLP2	chrX	48957945	48958445	49028183	0	0.0195249022968097	+	48958195	-69988	69988
PLP2	chrX	48963765	48964265	49028183	0	0.00239390704692231	+	48964015	-64168	64168
PLP2	chrX	48976385	48976885	49028183	0	0.00213476486395086	+	48976635	-51548	51548
PLP2	chrX	48979901	48980465	49028183	0	0.0103220801153751	+	48980183	-48000	48000
PLP2	chrX	48996025	48996525	49028183	0	0.0031600716346723	+	48996275	-31908	31908
PLP2	chrX	49004925	49005425	49028183	1	0.0424594705399816	+	49005175	-23008	23008
PLP2	chrX	49006585	49007085	49028183	0	0.0108502141520261	+	49006835	-21348	21348
PLP2	chrX	49011485	49012945	49028183	1	0.12249283927920901	+	49012215	-15968	15968
PLP2	chrX	49014485	49014985	49028183	0	0.0225427519724285	+	49014735	-13448	13448
PLP2	chrX	49020285	49020785	49028183	1	0.0647214883629085	+	49020535	-7648	7648
PLP2	chrX	49022705	49023205	49028183	1	0.0237086933125243	+	49022955	-5228	5228
PLP2	chrX	49023505	49024085	49028183	1	0.103043349848184	+	49023795	-4388	4388
PLP2	chrX	49033765	49034265	49028183	1	0.0141184871983539	+	49034015	5832	5832
PLP2	chrX	49040725	49041225	49028183	1	0.0116889438459039	+	49040975	12792	12792
PLP2	chrX	49042585	49043125	49028183	1	0.0129322098595008	+	49042855	14672	14672
PLP2	chrX	49045105	49045605	49028183	0	0.00403854135034378	+	49045355	17172	17172
PLP2	chrX	49045685	49046185	49028183	0	0.0031707117034174602	+	49045935	17752	17752
PLP2	chrX	49047365	49047885	49028183	0	0.0203551284722792	+	49047625	19442	19442
PLP2	chrX	49049105	49049605	49028183	0	0.0047036008592839795	+	49049355	21172	21172
PLP2	chrX	49049845	49050365	49028183	1	0.0021658030801950602	+	49050105	21922	21922
PLP2	chrX	49054385	49054885	49028183	0	0.000760220987907701	+	49054635	26452	26452
PLP2	chrX	49056411	49057045	49028183	0	0.00340194150648269	+	49056728	28545	28545
PLP2	chrX	49066185	49066745	49028183	0	0.00126254517095664	+	49066465	38282	38282
PLP2	chrX	49086865	49087825	49028183	0	0.0046945098620138	+	49087345	59162	59162
PLP2	chrX	49091625	49092176	49028183	0	0.00945621853206223	+	49091900	63717	63717
PLP2	chrX	49093605	49094365	49028183	0	0.0032193924555229602	+	49093985	65802	65802
PLP2	chrX	49096745	49097345	49028183	0	0.00047418172219224406	+	49097045	68862	68862
PLP2	chrX	49098125	49098645	49028183	0	0.0009269861791800939	+	49098385	70202	70202
PLP2	chrX	49099045	49099565	49028183	0	0.00110086215762074	+	49099305	71122	71122
PLP2	chrX	49100665	49101185	49028183	0	0.00964820069559721	+	49100925	72742	72742
PLP2	chrX	49116665	49117245	49028183	0	0.00045154902465636797	+	49116955	88772	88772
PLP2	chrX	49125445	49126555	49028183	0	0.0142782820877794	+	49126000	97817	97817
PLP2	chrX	49127425	49127925	49028183	0	0.00108962876170065	+	49127675	99492	99492
PLP2	chrX	49129665	49130245	49028183	0	0.000514425265002859	+	49129955	101772	101772
PLP2	chrX	49138945	49139465	49028183	0	0.0018656772698575	+	49139205	111022	111022
PLP2	chrX	49148345	49148845	49028183	0	0.000862535377784247	+	49148595	120412	120412
PPP1R15A	chr19	49248365	49248885	49375648	0	0.000417964918609188	+	49248625	-127023	127023
PPP1R15A	chr19	49249985	49250765	49375648	0	0.00317494914336173	+	49250375	-125273	125273
PPP1R15A	chr19	49251085	49251625	49375648	0	0.00254826468367469	+	49251355	-124293	124293
PPP1R15A	chr19	49256667	49257845	49375648	0	0.00248005594498345	+	49257256	-118392	118392
PPP1R15A	chr19	49258505	49259065	49375648	0	0.000434170573621277	+	49258785	-116863	116863
PPP1R15A	chr19	49284045	49284685	49375648	0	0.00195635678512873	+	49284365	-91283	91283
PPP1R15A	chr19	49287765	49288285	49375648	0	0.00101421473427902	+	49288025	-87623	87623
PPP1R15A	chr19	49291305	49291865	49375648	0	0.000317135862075971	+	49291585	-84063	84063
PPP1R15A	chr19	49298545	49299065	49375648	0	0.00305089606090695	+	49298805	-76843	76843
PPP1R15A	chr19	49309805	49310825	49375648	0	0.00291449765333692	+	49310315	-65333	65333
PPP1R15A	chr19	49314070	49314625	49375648	0	0.00227465903522709	+	49314347	-61301	61301
PPP1R15A	chr19	49315365	49315905	49375648	0	0.00269716137460888	+	49315635	-60013	60013
PPP1R15A	chr19	49319185	49319685	49375648	0	0.000903417128758441	+	49319435	-56213	56213
PPP1R15A	chr19	49322685	49323205	49375648	0	0.0002496844566732	+	49322945	-52703	52703
PPP1R15A	chr19	49333325	49333845	49375648	0	0.0	+	49333585	-42063	42063
PPP1R15A	chr19	49338885	49339405	49375648	0	0.00427601483158458	+	49339145	-36503	36503
PPP1R15A	chr19	49345685	49346405	49375648	0	0.002354663752791	+	49346045	-29603	29603
PPP1R15A	chr19	49347645	49348165	49375648	0	0.00149084624270446	+	49347905	-27743	27743
PPP1R15A	chr19	49357245	49357765	49375648	0	0.00288452946247092	+	49357505	-18143	18143
PPP1R15A	chr19	49361765	49362265	49375648	0	0.00246217560425032	+	49362015	-13633	13633
PPP1R15A	chr19	49362425	49362945	49375648	0	0.0130401766503591	+	49362685	-12963	12963
PPP1R15A	chr19	49363225	49363765	49375648	0	0.02457881128083	+	49363495	-12153	12153
PPP1R15A	chr19	49370285	49370805	49375648	0	0.00933934911476279	+	49370545	-5103	5103
PPP1R15A	chr19	49391365	49391905	49375648	0	0.00165677568046265	+	49391635	15987	15987
PPP1R15A	chr19	49393745	49394245	49375648	0	0.0032778417298536698	+	49393995	18347	18347
PPP1R15A	chr19	49399345	49399905	49375648	0	0.0037953132791957796	+	49399625	23977	23977
PPP1R15A	chr19	49403056	49403725	49375648	0	0.0193851748276427	+	49403390	27742	27742
PPP1R15A	chr19	49421898	49422585	49375648	0	0.0030299890441762398	+	49422241	46593	46593
PPP1R15A	chr19	49430065	49430565	49375648	0	0.0035444824980906103	+	49430315	54667	54667
PPP1R15A	chr19	49436585	49437188	49375648	0	0.0066455069634348204	+	49436886	61238	61238
PPP1R15A	chr19	49446285	49446805	49375648	0	0.000564916041731426	+	49446545	70897	70897
PPP1R15A	chr19	49457745	49458366	49375648	0	0.0113735683825465	+	49458055	82407	82407
PPP1R15A	chr19	49465505	49466025	49375648	0	0.0131582025667709	+	49465765	90117	90117
PPP1R15A	chr19	49466965	49467465	49375648	0	0.018612885916231003	+	49467215	91567	91567
PPP1R15A	chr19	49467725	49468815	49375648	0	0.0306980526730581	+	49468270	92622	92622
PPP1R15A	chr19	49470805	49471705	49375648	0	0.016896398819040002	+	49471255	95607	95607
PPP1R15A	chr19	49473045	49473565	49375648	0	0.00561926343805259	+	49473305	97657	97657
PPP1R15A	chr19	49474085	49474605	49375648	0	0.00343888602451793	+	49474345	98697	98697
PPP1R15A	chr19	49479345	49479885	49375648	0	0.00343425289882657	+	49479615	103967	103967
PPP1R15A	chr19	49482085	49482585	49375648	0	0.0016760607432257698	+	49482335	106687	106687
PPP1R15A	chr19	49486785	49487285	49375648	0	0.00036477565010866	+	49487035	111387	111387
PPP1R15A	chr19	49495365	49495905	49375648	0	0.00143356955937496	+	49495635	119987	119987
PPP1R15A	chr19	49496360	49497345	49375648	0	0.008341161637761621	+	49496852	121204	121204
PQBP1	chrX	48628605	48629585	48755194	0	0.00290162175435801	+	48629095	-126099	126099
PQBP1	chrX	48635365	48635885	48755194	0	0.00202027119115687	+	48635625	-119569	119569
PQBP1	chrX	48637765	48638265	48755194	0	0.000795234638037813	+	48638015	-117179	117179
PQBP1	chrX	48641205	48641705	48755194	0	0.007621152366221621	+	48641455	-113739	113739
PQBP1	chrX	48643025	48643685	48755194	0	0.00228956370978764	+	48643355	-111839	111839
PQBP1	chrX	48644125	48645245	48755194	1	0.008526375688014691	+	48644685	-110509	110509
PQBP1	chrX	48647805	48648385	48755194	0	0.00263160404171507	+	48648095	-107099	107099
PQBP1	chrX	48651705	48652205	48755194	0	0.00133983911179757	+	48651955	-103239	103239
PQBP1	chrX	48652605	48653165	48755194	1	0.0097735690600066	+	48652885	-102309	102309
PQBP1	chrX	48653225	48653725	48755194	0	0.00995251285075732	+	48653475	-101719	101719
PQBP1	chrX	48656645	48657145	48755194	0	0.00169174747325321	+	48656895	-98299	98299
PQBP1	chrX	48658825	48659325	48755194	0	0.0212327531305443	+	48659075	-96119	96119
PQBP1	chrX	48659545	48661125	48755194	0	0.0701093548629587	+	48660335	-94859	94859
PQBP1	chrX	48670685	48671185	48755194	0	0.0010399302144387301	+	48670935	-84259	84259
PQBP1	chrX	48692065	48692625	48755194	0	0.000527264646042422	+	48692345	-62849	62849
PQBP1	chrX	48722545	48723045	48755194	0	0.00200242418411936	+	48722795	-32399	32399
PQBP1	chrX	48726205	48726785	48755194	0	0.00555439389933515	+	48726495	-28699	28699
PQBP1	chrX	48742005	48742525	48755194	0	0.000998125861406034	+	48742265	-12929	12929
PQBP1	chrX	48747605	48748145	48755194	0	0.00657980821872496	+	48747875	-7319	7319
PQBP1	chrX	48748805	48749325	48755194	0	0.0141033523169246	+	48749065	-6129	6129
PQBP1	chrX	48768205	48768865	48755194	0	0.027909957856657997	+	48768535	13341	13341
PQBP1	chrX	48768985	48769525	48755194	0	0.0379610130164741	+	48769255	14061	14061
PQBP1	chrX	48774465	48774965	48755194	0	0.0274432481159009	+	48774715	19521	19521
PQBP1	chrX	48776145	48776663	48755194	0	0.007160698327202999	+	48776404	21210	21210
PQBP1	chrX	48777085	48777985	48755194	0	0.011312640955086	+	48777535	22341	22341
PQBP1	chrX	48794265	48795305	48755194	0	0.0245933232717661	+	48794785	39591	39591
PQBP1	chrX	48797725	48798225	48755194	1	0.0235404659011771	+	48797975	42781	42781
PQBP1	chrX	48798965	48799505	48755194	1	0.024731895087608997	+	48799235	44041	44041
PQBP1	chrX	48800185	48800685	48755194	0	0.00541888450946004	+	48800435	45241	45241
PQBP1	chrX	48800985	48801485	48755194	0	0.00141971011875281	+	48801235	46041	46041
PQBP1	chrX	48802945	48803465	48755194	0	0.00138261448505662	+	48803205	48011	48011
PQBP1	chrX	48805845	48806345	48755194	0	0.0045696751584662	+	48806095	50901	50901
PQBP1	chrX	48813165	48813685	48755194	0	0.00385811018349714	+	48813425	58231	58231
PQBP1	chrX	48814643	48816005	48755194	0	0.0365096244869126	+	48815324	60130	60130
PQBP1	chrX	48818745	48819245	48755194	0	0.00709813676476471	+	48818995	63801	63801
PQBP1	chrX	48819285	48819785	48755194	0	0.00171622646748325	+	48819535	64341	64341
PQBP1	chrX	48828705	48829205	48755194	0	0.00154401568322001	+	48828955	73761	73761
PQBP1	chrX	48836685	48837185	48755194	0	0.00022942076633802202	+	48836935	81741	81741
PQBP1	chrX	48858225	48859145	48755194	0	0.00949121385558645	+	48858685	103491	103491
PQBP1	chrX	48860065	48860565	48755194	0	0.0	+	48860315	105121	105121
PRDX2	chr19	12782725	12783305	12912724	0	0.000365920051898756	-	12783015	-129709	129709
PRDX2	chr19	12787065	12787585	12912724	0	0.0009189469132763711	-	12787325	-125399	125399
PRDX2	chr19	12791925	12792425	12912724	0	0.0119784671069857	-	12792175	-120549	120549
PRDX2	chr19	12792451	12792985	12912724	0	0.00861806763210964	-	12792718	-120006	120006
PRDX2	chr19	12807205	12807765	12912724	0	0.00471169502636115	-	12807485	-105239	105239
PRDX2	chr19	12813805	12814305	12912724	0	0.0015655187864000901	-	12814055	-98669	98669
PRDX2	chr19	12827685	12828205	12912724	0	0.00224327191281454	-	12827945	-84779	84779
PRDX2	chr19	12832705	12833225	12912724	0	0.00674685596278913	-	12832965	-79759	79759
PRDX2	chr19	12833305	12833805	12912724	0	0.013458124159083	-	12833555	-79169	79169
PRDX2	chr19	12834545	12835060	12912724	0	0.0114905355649903	-	12834802	-77922	77922
PRDX2	chr19	12845325	12845839	12912724	0	0.00840595513523771	-	12845582	-67142	67142
PRDX2	chr19	12847665	12848522	12912724	0	0.0469760191559249	-	12848093	-64631	64631
PRDX2	chr19	12868285	12868805	12912724	0	0.00275797252262692	-	12868545	-44179	44179
PRDX2	chr19	12871305	12871845	12912724	0	0.0015489276485693099	-	12871575	-41149	41149
PRDX2	chr19	12876785	12877345	12912724	0	0.00165894843836828	-	12877065	-35659	35659
PRDX2	chr19	12886184	12886825	12912724	1	0.0068474624792318	-	12886504	-26220	26220
PRDX2	chr19	12888325	12888845	12912724	1	0.00445388953972615	-	12888585	-24139	24139
PRDX2	chr19	12889945	12890545	12912724	1	0.00730117302652017	-	12890245	-22479	22479
PRDX2	chr19	12893105	12893985	12912724	1	0.0153944554844108	-	12893545	-19179	19179
PRDX2	chr19	12895265	12895785	12912724	1	0.025848455143762	-	12895525	-17199	17199
PRDX2	chr19	12900645	12901165	12912724	0	0.0139902290482483	-	12900905	-11819	11819
PRDX2	chr19	12902005	12902559	12912724	1	0.0187523301149192	-	12902282	-10442	10442
PRDX2	chr19	12904165	12904665	12912724	0	0.0109976682151734	-	12904415	-8309	8309
PRDX2	chr19	12916645	12917677	12912724	1	0.126460738389684	-	12917161	4437	4437
PRDX2	chr19	12925705	12926305	12912724	0	0.007934572886935009	-	12926005	13281	13281
PRDX2	chr19	12935945	12936745	12912724	1	0.0166250347073192	-	12936345	23621	23621
PRDX2	chr19	12939125	12939705	12912724	0	0.00223204326079955	-	12939415	26691	26691
PRDX2	chr19	12941239	12941805	12912724	0	0.00643000588838417	-	12941522	28798	28798
PRDX2	chr19	12943165	12943725	12912724	1	0.00329983507906122	-	12943445	30721	30721
PRDX2	chr19	12946045	12946545	12912724	0	0.00185570397228385	-	12946295	33571	33571
PRDX2	chr19	12947025	12947525	12912724	0	0.00771646990431093	-	12947275	34551	34551
PRDX2	chr19	12948705	12949508	12912724	0	0.00651880555473547	-	12949106	36382	36382
PRDX2	chr19	12951265	12951825	12912724	0	0.013166790269315	-	12951545	38821	38821
PRDX2	chr19	12951925	12952425	12912724	0	0.007701774059670629	-	12952175	39451	39451
PRDX2	chr19	12958325	12958825	12912724	1	0.0025303471853205103	-	12958575	45851	45851
PRDX2	chr19	12977965	12978745	12912724	0	0.00574495496520104	-	12978355	65631	65631
PRDX2	chr19	12983025	12983525	12912724	0	0.0007169254941843349	-	12983275	70551	70551
PRDX2	chr19	12983645	12984185	12912724	0	0.00131542046612859	-	12983915	71191	71191
PRDX2	chr19	12992085	12992645	12912724	0	0.00786592920611671	-	12992365	79641	79641
PRDX2	chr19	12993385	12993885	12912724	0	0.00165840663832355	-	12993635	80911	80911
PRDX2	chr19	12994425	12994945	12912724	0	0.00856131544825557	-	12994685	81961	81961
PRDX2	chr19	12995825	12996325	12912724	1	0.011855391360738	-	12996075	83351	83351
PRDX2	chr19	12996905	12998745	12912724	1	0.029807096061508	-	12997825	85101	85101
PRDX2	chr19	12999705	13000205	12912724	0	0.000853575746884955	-	12999955	87231	87231
PRDX2	chr19	13001505	13002192	12912724	0	0.008526105007578241	-	13001848	89124	89124
PRDX2	chr19	13019305	13019805	12912724	0	0.000787942504162744	-	13019555	106831	106831
PRDX2	chr19	13029836	13030425	12912724	0	0.00519931185775379	-	13030130	117406	117406
RAB7A	chr3	128368825	128369325	128444978	0	0.00391823430271724	+	128369075	-75903	75903
RAB7A	chr3	128369469	128370485	128444978	0	0.0157480464023822	+	128369977	-75001	75001
RAB7A	chr3	128399345	128399845	128444978	0	0.086631336182051	+	128399595	-45383	45383
RAB7A	chr3	128442065	128442605	128444978	0	0.0263618741587231	+	128442335	-2643	2643
RAB7A	chr3	128560985	128561525	128444978	0	0.000252272113033367	+	128561255	116277	116277
RAB7A	chr3	128564565	128565085	128444978	0	0.00136374285062052	+	128564825	119847	119847
RAD23A	chr19	12925705	12926305	13056627	0	0.000513265298227485	+	12926005	-130622	130622
RAD23A	chr19	12935945	12936745	13056627	0	0.0011997925746523302	+	12936345	-120282	120282
RAD23A	chr19	12939125	12939705	13056627	0	0.000161081704655394	+	12939415	-117212	117212
RAD23A	chr19	12941239	12941805	13056627	0	0.00112181595817022	+	12941522	-115105	115105
RAD23A	chr19	12943165	12943725	13056627	0	0.000575708283208278	+	12943445	-113182	113182
RAD23A	chr19	12946045	12946545	13056627	0	0.000390442870797893	+	12946295	-110332	110332
RAD23A	chr19	12947025	12947525	13056627	0	0.00162355672395137	+	12947275	-109352	109352
RAD23A	chr19	12948705	12949508	13056627	0	0.00137156636671512	+	12949106	-107521	107521
RAD23A	chr19	12951265	12951825	13056627	0	0.00267203589147994	+	12951545	-105082	105082
RAD23A	chr19	12951925	12952425	13056627	0	0.00156297900206318	+	12952175	-104452	104452
RAD23A	chr19	12958325	12958825	13056627	0	0.000607042251366901	+	12958575	-98052	98052
RAD23A	chr19	12977965	12978745	13056627	0	0.00689771241373455	+	12978355	-78272	78272
RAD23A	chr19	12983025	12983525	13056627	0	0.0009566861351193051	+	12983275	-73352	73352
RAD23A	chr19	12983645	12984185	13056627	0	0.0017553351526844	+	12983915	-72712	72712
RAD23A	chr19	12992085	12992645	13056627	0	0.0084048851432538	+	12992365	-64262	64262
RAD23A	chr19	12993385	12993885	13056627	0	0.0017720369648229302	+	12993635	-62992	62992
RAD23A	chr19	12994425	12994945	13056627	0	0.00914791770078445	+	12994685	-61942	61942
RAD23A	chr19	12995825	12996325	13056627	1	0.0237038789628163	+	12996075	-60552	60552
RAD23A	chr19	12996905	12998745	13056627	1	0.0595968345351225	+	12997825	-58802	58802
RAD23A	chr19	12999705	13000205	13056627	0	0.00170665443038541	+	12999955	-56672	56672
RAD23A	chr19	13001505	13002192	13056627	0	0.0120643235589179	+	13001848	-54779	54779
RAD23A	chr19	13019305	13019805	13056627	0	0.00194947952627072	+	13019555	-37072	37072
RAD23A	chr19	13029836	13030425	13056627	0	0.0194339575122077	+	13030130	-26497	26497
RAD23A	chr19	13044308	13044885	13056627	0	0.0492171728854912	+	13044596	-12031	12031
RAD23A	chr19	13044985	13045485	13056627	0	0.0412477660839708	+	13045235	-11392	11392
RAD23A	chr19	13045805	13046305	13056627	0	0.00333110894315884	+	13046055	-10572	10572
RAD23A	chr19	13047265	13047765	13056627	0	0.00420483727751112	+	13047515	-9112	9112
RAD23A	chr19	13049025	13049663	13056627	1	0.0847976276271267	+	13049344	-7283	7283
RAD23A	chr19	13067818	13068345	13056627	0	0.0273861173907365	+	13068081	11454	11454
RAD23A	chr19	13075665	13076805	13056627	0	0.0252683360054338	+	13076235	19608	19608
RAD23A	chr19	13085005	13085525	13056627	0	0.0010635981723812	+	13085265	28638	28638
RAD23A	chr19	13088545	13089065	13056627	0	0.0015155122248137198	+	13088805	32178	32178
RAD23A	chr19	13094325	13094825	13056627	0	0.000831356505915083	+	13094575	37948	37948
RAD23A	chr19	13095965	13096465	13056627	0	0.0038859459348221798	+	13096215	39588	39588
RAD23A	chr19	13107305	13107805	13056627	0	0.000496711917176547	+	13107555	50928	50928
RAD23A	chr19	13123985	13124525	13056627	0	0.0014940237445204198	+	13124255	67628	67628
RAD23A	chr19	13127205	13127805	13056627	0	0.00106531888768403	+	13127505	70878	70878
RAD23A	chr19	13133545	13134045	13056627	0	0.00142460652155797	+	13133795	77168	77168
RAD23A	chr19	13144765	13145325	13056627	0	0.000350941759470035	+	13145045	88418	88418
RAD23A	chr19	13162305	13162805	13056627	0	0.0007529630462071481	+	13162555	105928	105928
RAD23A	chr19	13172085	13172605	13056627	0	0.0014929667727785901	+	13172345	115718	115718
RAD23A	chr19	13180365	13180865	13056627	0	0.00330500665709998	+	13180615	123988	123988
RNASEH2A	chr19	12787065	12787585	12917427	0	0.0009189488051354881	+	12787325	-130102	130102
RNASEH2A	chr19	12791925	12792425	12917427	0	0.0119784917673571	+	12792175	-125252	125252
RNASEH2A	chr19	12792451	12792985	12917427	0	0.00861808537434218	+	12792718	-124709	124709
RNASEH2A	chr19	12807205	12807765	12917427	0	0.00471170472644617	+	12807485	-109942	109942
RNASEH2A	chr19	12813805	12814305	12917427	0	0.00156552200937298	+	12814055	-103372	103372
RNASEH2A	chr19	12827685	12828205	12917427	0	0.0022432765310948302	+	12827945	-89482	89482
RNASEH2A	chr19	12832705	12833225	12917427	0	0.00674686985271115	+	12832965	-84462	84462
RNASEH2A	chr19	12833305	12833805	12917427	0	0.0134581518656616	+	12833555	-83872	83872
RNASEH2A	chr19	12834545	12835060	12917427	0	0.0114905592208448	+	12834802	-82625	82625
RNASEH2A	chr19	12845325	12845839	12917427	0	0.00840597244078892	+	12845582	-71845	71845
RNASEH2A	chr19	12847665	12848522	12917427	0	0.0469761158666367	+	12848093	-69334	69334
RNASEH2A	chr19	12868285	12868805	12917427	0	0.00275797820053431	+	12868545	-48882	48882
RNASEH2A	chr19	12871305	12871845	12917427	0	0.0015489308373856	+	12871575	-45852	45852
RNASEH2A	chr19	12876785	12877345	12917427	0	0.00165895185368715	+	12877065	-40362	40362
RNASEH2A	chr19	12886184	12886825	12917427	0	0.0068474765762749894	+	12886504	-30923	30923
RNASEH2A	chr19	12888325	12888845	12917427	0	0.00445389870906054	+	12888585	-28842	28842
RNASEH2A	chr19	12889945	12890545	12917427	0	0.00730118805762867	+	12890245	-27182	27182
RNASEH2A	chr19	12893105	12893985	12917427	0	0.0153944871773634	+	12893545	-23882	23882
RNASEH2A	chr19	12895265	12895785	12917427	0	0.0258485083586266	+	12895525	-21902	21902
RNASEH2A	chr19	12900645	12901165	12917427	0	0.0139902578502846	+	12900905	-16522	16522
RNASEH2A	chr19	12902005	12902559	12917427	0	0.0187523687208127	+	12902282	-15145	15145
RNASEH2A	chr19	12904165	12904665	12917427	0	0.0109976908563495	+	12904415	-13012	13012
RNASEH2A	chr19	12906845	12907745	12917427	0	0.0341015100065318	+	12907295	-10132	10132
RNASEH2A	chr19	12912425	12912974	12917427	1	0.0455440019782702	+	12912699	-4728	4728
RNASEH2A	chr19	12935945	12936745	12917427	0	0.0166250689336962	+	12936345	18918	18918
RNASEH2A	chr19	12939125	12939705	12917427	0	0.00223204785596314	+	12939415	21988	21988
RNASEH2A	chr19	12941239	12941805	12917427	0	0.00643001912599898	+	12941522	24095	24095
RNASEH2A	chr19	12943165	12943725	12917427	0	0.00329984187251467	+	12943445	26018	26018
RNASEH2A	chr19	12946045	12946545	12917427	0	0.00185570779266828	+	12946295	28868	28868
RNASEH2A	chr19	12947025	12947525	12917427	0	0.00771648579040156	+	12947275	29848	29848
RNASEH2A	chr19	12948705	12949508	12917427	0	0.00651881897516438	+	12949106	31679	31679
RNASEH2A	chr19	12951265	12951825	12917427	0	0.0131668173761172	+	12951545	34118	34118
RNASEH2A	chr19	12951925	12952425	12917427	0	0.00770178991550655	+	12952175	34748	34748
RNASEH2A	chr19	12958325	12958825	12917427	0	0.00253035239460989	+	12958575	41148	41148
RNASEH2A	chr19	12977965	12978745	12917427	0	0.00574496679248429	+	12978355	60928	60928
RNASEH2A	chr19	12983025	12983525	12917427	0	0.000716926970136877	+	12983275	65848	65848
RNASEH2A	chr19	12983645	12984185	12917427	0	0.00131542317421778	+	12983915	66488	66488
RNASEH2A	chr19	12992085	12992645	12917427	0	0.007865945399902959	+	12992365	74938	74938
RNASEH2A	chr19	12993385	12993885	12917427	0	0.001658410052527	+	12993635	76208	76208
RNASEH2A	chr19	12994425	12994945	12917427	0	0.00856133307365096	+	12994685	77258	77258
RNASEH2A	chr19	12995825	12996325	12917427	0	0.0118554157677303	+	12996075	78648	78648
RNASEH2A	chr19	12996905	12998745	12917427	1	0.0298071574261262	+	12997825	80398	80398
RNASEH2A	chr19	12999705	13000205	12917427	0	0.0008535775041628089	+	12999955	82528	82528
RNASEH2A	chr19	13001505	13002192	12917427	0	0.00852612256048501	+	13001848	84421	84421
RNASEH2A	chr19	13019305	13019805	12917427	0	0.0007879441263197901	+	13019555	102128	102128
RNASEH2A	chr19	13029836	13030425	12917427	0	0.00519932256170785	+	13030130	112703	112703
RNASEH2A	chr19	13044308	13044885	12917427	0	0.0113626610622944	+	13044596	127169	127169
RNASEH2A	chr19	13044985	13045485	12917427	0	0.00681376406446455	+	13045235	127808	127808
RNASEH2A	chr19	13045805	13046305	12917427	0	0.0005502695677022981	+	13046055	128628	128628
RNASEH2A	chr19	13047265	13047765	12917427	0	0.0006946017168566151	+	13047515	130088	130088
RPN1	chr3	128251705	128252205	128369719	1	0.00441164495008646	-	128251955	-117764	117764
RPN1	chr3	128266145	128266645	128369719	0	0.00805603215061646	-	128266395	-103324	103324
RPN1	chr3	128267505	128268525	128369719	0	0.009078720959878541	-	128268015	-101704	101704
RPN1	chr3	128272805	128273385	128369719	0	0.00423765772630597	-	128273095	-96624	96624
